data,bioma,latitude,longitude,satelite,frp_mw,confianca_pct,indice_risco
2024-10-08,Pantanal,-20.4007,-57.962,NOAA-21,4.1,67.0,100.0
2024-10-08,Pantanal,-17.5484,-58.2334,NOAA-21,26.1,72.0,100.0
2024-10-08,Pantanal,-19.933,-58.1215,METOP-C,29.5,99.0,100.0
2024-10-08,Pantanal,-20.2084,-55.686,AQUA_M-T,60.7,78.0,100.0
2024-10-08,Pantanal,-17.6097,-55.2287,NOAA-20,15.3,56.0,100.0
2024-10-08,Pantanal,-16.4211,-57.4671,NOAA-20,16.3,68.0,100.0
2024-10-08,Pantanal,-19.5325,-56.4717,TERRA_M-T,78.5,68.0,100.0
2024-10-08,Pantanal,-19.8632,-56.0966,TERRA_M-T,5.9,61.0,100.0
2024-10-08,Pantanal,-19.5972,-55.0314,GOES-16,4.8,64.0,100.0
2024-10-08,Pantanal,-20.0777,-56.2096,NOAA-20,54.8,65.0,100.0
2024-10-08,Caatinga,-9.246,-41.7234,AQUA_M-T,82.3,99.0,90.3
2024-10-08,Caatinga,-4.4499,-37.8507,AQUA_M-T,0.8,83.0,90.3
2024-10-08,Caatinga,-15.4653,-39.8137,TERRA_M-T,4.4,79.0,90.3
2024-10-08,Caatinga,-14.6331,-38.2203,GOES-16,153.5,100.0,90.3
2024-10-08,Caatinga,-5.3211,-39.5316,TERRA_M-T,15.7,89.0,90.3
2024-10-08,Caatinga,-12.3357,-36.585,NOAA-20,0.0,52.0,90.3
2024-10-08,Caatinga,-11.2367,-40.5753,GOES-16,24.4,97.0,90.3
2024-10-08,Caatinga,-3.943,-39.6989,NOAA-21,74.7,71.0,90.3
2024-10-08,Caatinga,-11.0566,-42.5584,AQUA_M-T,50.3,77.0,90.3
2024-10-08,Caatinga,-9.1427,-41.452,METOP-C,54.3,82.0,90.3
2024-10-08,Caatinga,-4.7269,-36.2536,AQUA_M-T,22.3,91.0,90.3
2024-10-08,Caatinga,-9.8678,-39.0921,NOAA-20,46.8,87.0,90.3
2024-10-08,Caatinga,-7.5512,-37.4374,METOP-C,4.1,85.0,90.3
2024-10-08,Mata Atlantica,-7.7505,-47.5705,GOES-16,20.4,64.0,100.0
2024-10-08,Mata Atlantica,-20.7373,-41.7427,NOAA-21,10.4,86.0,100.0
2024-10-08,Mata Atlantica,-17.7303,-42.2369,AQUA_M-T,43.4,81.0,100.0
2024-10-08,Mata Atlantica,-27.6826,-45.3169,NOAA-20,12.8,78.0,100.0
2024-10-08,Mata Atlantica,-12.2077,-40.888,TERRA_M-T,21.5,81.0,100.0
2024-10-08,Mata Atlantica,-19.2947,-46.2081,NOAA-20,3.7,61.0,100.0
2024-10-08,Mata Atlantica,-17.1635,-45.7892,TERRA_M-T,22.1,100.0,100.0
2024-10-08,Mata Atlantica,-22.914,-43.625,NOAA-20,29.4,92.0,100.0
2024-10-08,Mata Atlantica,-19.8414,-40.3287,AQUA_M-T,47.2,99.0,100.0
2024-10-08,Mata Atlantica,-8.068,-44.0227,TERRA_M-T,9.8,100.0,100.0
2024-10-08,Mata Atlantica,-13.2737,-45.4645,NOAA-21,175.2,99.0,100.0
2024-10-08,Pampa,-31.095,-50.8008,NOAA-20,20.5,75.0,88.2
2024-10-08,Pampa,-32.7178,-54.4654,TERRA_M-T,33.4,80.0,88.2
2024-10-08,Pampa,-32.9543,-50.8359,NOAA-21,29.7,72.0,88.2
2024-10-08,Pampa,-32.3781,-53.3812,NOAA-21,0.1,84.0,88.2
2024-10-08,Pampa,-29.8125,-56.0768,GOES-16,7.8,66.0,88.2
2024-10-08,Pampa,-33.433,-55.2153,NOAA-20,8.3,66.0,88.2
2024-10-08,Pampa,-32.866,-52.6751,GOES-16,14.3,84.0,88.2
2024-10-09,Amazonia,-8.7988,-61.206,METOP-C,82.4,85.0,85.1
2024-10-09,Amazonia,-7.8853,-62.0537,METOP-C,16.8,68.0,85.1
2024-10-09,Amazonia,-9.1211,-53.0526,METOP-C,84.7,55.0,85.1
2024-10-09,Amazonia,-7.5705,-65.1163,AQUA_M-T,15.6,81.0,85.1
2024-10-09,Amazonia,-2.4547,-50.3522,AQUA_M-T,77.1,85.0,85.1
2024-10-09,Amazonia,-2.142,-58.1269,TERRA_M-T,22.6,76.0,85.1
2024-10-09,Amazonia,-5.9497,-55.3278,NOAA-20,10.9,86.0,85.1
2024-10-09,Amazonia,-4.6247,-61.1175,NOAA-21,63.4,76.0,85.1
2024-10-09,Amazonia,-7.403,-64.8165,NOAA-21,66.2,88.0,85.1
2024-10-09,Amazonia,-7.5218,-51.7524,METOP-C,14.9,75.0,85.1
2024-10-09,Amazonia,-4.8919,-65.1613,METOP-C,105.9,81.0,85.1
2024-10-09,Amazonia,-4.3706,-69.8493,METOP-C,8.9,81.0,85.1
2024-10-09,Amazonia,-6.6249,-55.001,METOP-C,2.7,74.0,85.1
2024-10-09,Amazonia,-2.2953,-50.8207,TERRA_M-T,16.4,86.0,85.1
2024-10-09,Amazonia,-6.5161,-68.1382,NOAA-21,22.3,94.0,85.1
2024-10-09,Amazonia,-3.2029,-64.5113,GOES-16,33.8,82.0,85.1
2024-10-09,Amazonia,-8.4775,-61.3163,NOAA-21,1.3,80.0,85.1
2024-10-09,Amazonia,-9.3893,-68.309,NOAA-20,16.8,83.0,85.1
2024-10-09,Amazonia,-8.5784,-60.6359,NOAA-21,82.4,94.0,85.1
2024-10-09,Amazonia,-3.2779,-61.8004,NOAA-20,47.1,50.0,85.1
2024-10-09,Amazonia,-6.5476,-50.9331,AQUA_M-T,2.4,85.0,85.1
2024-10-09,Amazonia,-5.9698,-67.3005,AQUA_M-T,49.1,67.0,85.1
2024-10-09,Amazonia,-2.6891,-64.4382,NOAA-20,37.4,57.0,85.1
2024-10-09,Amazonia,-5.3447,-61.1827,GOES-16,78.8,88.0,85.1
2024-10-09,Amazonia,-6.5509,-60.4622,AQUA_M-T,33.5,70.0,85.1
2024-10-09,Amazonia,-5.9873,-54.154,AQUA_M-T,29.9,92.0,85.1
2024-10-09,Amazonia,-8.9786,-67.8389,TERRA_M-T,3.6,67.0,85.1
2024-10-09,Amazonia,-6.7021,-64.0968,AQUA_M-T,24.5,76.0,85.1
2024-10-09,Amazonia,-8.7098,-67.2343,NOAA-20,29.5,73.0,85.1
2024-10-09,Amazonia,-3.5207,-64.5054,TERRA_M-T,9.0,63.0,85.1
2024-10-09,Amazonia,-5.6731,-68.5396,NOAA-21,62.1,61.0,85.1
2024-10-09,Amazonia,-7.2079,-54.3335,GOES-16,33.0,76.0,85.1
2024-10-09,Amazonia,-8.5127,-65.2896,NOAA-21,20.0,79.0,85.1
2024-10-09,Amazonia,-7.8651,-61.8698,TERRA_M-T,41.6,71.0,85.1
2024-10-09,Amazonia,-5.6316,-57.6275,METOP-C,17.5,100.0,85.1
2024-10-09,Amazonia,-7.7663,-68.1472,METOP-C,27.7,68.0,85.1
2024-10-09,Amazonia,-6.0064,-63.8005,AQUA_M-T,8.8,69.0,85.1
2024-10-09,Amazonia,-8.9822,-58.2574,AQUA_M-T,22.6,87.0,85.1
2024-10-09,Amazonia,-5.2896,-66.5218,METOP-C,28.0,58.0,85.1
2024-10-09,Amazonia,-8.3666,-59.0641,NOAA-20,3.8,96.0,85.1
2024-10-09,Amazonia,-2.3774,-56.7527,NOAA-21,60.6,63.0,85.1
2024-10-09,Amazonia,-7.8508,-59.4921,GOES-16,73.9,83.0,85.1
2024-10-09,Amazonia,-5.9655,-62.167,METOP-C,25.3,84.0,85.1
2024-10-09,Amazonia,-7.2259,-58.0559,GOES-16,140.1,92.0,85.1
2024-10-09,Amazonia,-2.9346,-51.9621,NOAA-20,39.7,87.0,85.1
2024-10-09,Amazonia,-7.4512,-62.3232,METOP-C,29.2,88.0,85.1
2024-10-09,Amazonia,-6.2628,-68.6421,METOP-C,0.4,59.0,85.1
2024-10-09,Amazonia,-4.9692,-54.1424,NOAA-21,24.1,71.0,85.1
2024-10-09,Amazonia,-2.9692,-64.3149,NOAA-20,18.8,54.0,85.1
2024-10-09,Amazonia,-2.1224,-64.0357,NOAA-21,45.4,76.0,85.1
2024-10-09,Amazonia,-2.6135,-58.6296,TERRA_M-T,8.5,73.0,85.1
2024-10-09,Amazonia,-6.5514,-62.5721,NOAA-20,22.6,57.0,85.1
2024-10-09,Amazonia,-8.5629,-65.017,GOES-16,19.5,70.0,85.1
2024-10-09,Amazonia,-4.3137,-50.5366,AQUA_M-T,41.8,55.0,85.1
2024-10-09,Amazonia,-4.9026,-62.2266,NOAA-21,67.2,100.0,85.1
2024-10-09,Amazonia,-3.2153,-65.1933,NOAA-20,90.4,79.0,85.1
2024-10-09,Amazonia,-5.8891,-60.4412,AQUA_M-T,6.9,100.0,85.1
2024-10-09,Amazonia,-7.6593,-50.5454,NOAA-20,13.9,100.0,85.1
2024-10-09,Amazonia,-6.0479,-52.2056,AQUA_M-T,1.3,64.0,85.1
2024-10-09,Amazonia,-4.6265,-66.2969,NOAA-20,32.7,60.0,85.1
2024-10-09,Amazonia,-4.8379,-56.4919,NOAA-21,3.8,87.0,85.1
2024-10-09,Amazonia,-6.8627,-65.0067,AQUA_M-T,30.3,67.0,85.1
2024-10-09,Amazonia,-5.6522,-67.6252,GOES-16,18.8,82.0,85.1
2024-10-09,Amazonia,-9.0017,-68.1999,GOES-16,63.5,62.0,85.1
2024-10-09,Amazonia,-2.4909,-64.0451,NOAA-21,20.2,61.0,85.1
2024-10-09,Amazonia,-4.1999,-51.521,NOAA-20,4.9,90.0,85.1
2024-10-09,Amazonia,-6.0915,-64.1416,AQUA_M-T,9.7,80.0,85.1
2024-10-09,Amazonia,-4.0652,-67.0486,TERRA_M-T,29.0,91.0,85.1
2024-10-09,Amazonia,-3.9982,-64.5817,GOES-16,7.1,56.0,85.1
2024-10-09,Amazonia,-3.7504,-57.4932,GOES-16,100.0,91.0,85.1
2024-10-09,Amazonia,-5.8811,-54.0459,NOAA-20,72.7,95.0,85.1
2024-10-09,Amazonia,-4.5671,-65.2833,AQUA_M-T,34.4,67.0,85.1
2024-10-09,Amazonia,-2.849,-60.1327,AQUA_M-T,135.8,89.0,85.1
2024-10-09,Amazonia,-8.2248,-54.9203,AQUA_M-T,37.8,84.0,85.1
2024-10-09,Amazonia,-4.1294,-51.9777,GOES-16,43.1,90.0,85.1
2024-10-09,Amazonia,-6.3582,-51.2754,NOAA-21,4.1,84.0,85.1
2024-10-09,Amazonia,-9.3348,-65.612,NOAA-20,44.6,69.0,85.1
2024-10-09,Amazonia,-5.3958,-61.7914,GOES-16,5.3,71.0,85.1
2024-10-09,Amazonia,-4.3843,-50.8818,NOAA-20,3.7,71.0,85.1
2024-10-09,Amazonia,-7.6123,-51.2242,TERRA_M-T,8.1,70.0,85.1
2024-10-09,Amazonia,-4.8251,-55.2991,NOAA-20,17.2,82.0,85.1
2024-10-09,Amazonia,-5.7481,-56.7337,METOP-C,46.0,81.0,85.1
2024-10-09,Amazonia,-9.4537,-63.8022,METOP-C,116.4,88.0,85.1
2024-10-09,Amazonia,-3.2872,-58.6892,AQUA_M-T,5.8,83.0,85.1
2024-10-09,Amazonia,-6.6798,-50.8734,GOES-16,34.8,94.0,85.1
2024-10-09,Amazonia,-6.5986,-69.8944,TERRA_M-T,8.7,73.0,85.1
2024-10-09,Amazonia,-8.1501,-69.0051,GOES-16,4.8,64.0,85.1
2024-10-09,Amazonia,-9.4884,-57.5135,GOES-16,89.8,100.0,85.1
2024-10-09,Amazonia,-3.9071,-62.3729,NOAA-20,4.1,85.0,85.1
2024-10-09,Amazonia,-6.7053,-68.4223,METOP-C,5.2,91.0,85.1
2024-10-09,Amazonia,-7.1912,-67.5843,METOP-C,42.7,71.0,85.1
2024-10-09,Amazonia,-8.7525,-63.6092,NOAA-21,29.1,91.0,85.1
2024-10-09,Amazonia,-2.0509,-66.3409,NOAA-20,6.5,94.0,85.1
2024-10-09,Amazonia,-8.1552,-56.5373,NOAA-21,11.4,85.0,85.1
2024-10-09,Amazonia,-5.5035,-64.6993,GOES-16,38.7,56.0,85.1
2024-10-09,Amazonia,-4.257,-59.6458,NOAA-21,16.1,86.0,85.1
2024-10-09,Amazonia,-8.6911,-57.6394,AQUA_M-T,35.8,88.0,85.1
2024-10-09,Amazonia,-7.4259,-68.644,NOAA-20,68.9,50.0,85.1
2024-10-09,Amazonia,-3.8143,-62.3043,TERRA_M-T,23.5,79.0,85.1
2024-10-09,Amazonia,-9.4641,-64.4897,NOAA-21,134.0,87.0,85.1
2024-10-09,Amazonia,-7.8098,-62.7628,NOAA-20,50.2,78.0,85.1
2024-10-09,Amazonia,-6.1935,-59.6039,METOP-C,19.8,91.0,85.1
2024-10-09,Amazonia,-3.1472,-56.1769,GOES-16,45.0,76.0,85.1
2024-10-09,Amazonia,-3.5774,-62.8604,AQUA_M-T,10.0,91.0,85.1
2024-10-09,Amazonia,-6.949,-50.5567,GOES-16,39.6,80.0,85.1
2024-10-09,Amazonia,-3.4624,-63.0828,AQUA_M-T,34.0,67.0,85.1
2024-10-09,Amazonia,-7.1944,-60.8877,AQUA_M-T,3.5,76.0,85.1
2024-10-09,Cerrado,-18.1225,-42.525,AQUA_M-T,3.9,78.0,100.0
2024-10-09,Cerrado,-6.3376,-53.4268,TERRA_M-T,7.3,56.0,100.0
2024-10-09,Cerrado,-16.1331,-51.9593,AQUA_M-T,60.7,87.0,100.0
2024-10-09,Cerrado,-11.9006,-52.1805,NOAA-21,18.3,78.0,100.0
2024-10-09,Cerrado,-14.1707,-43.7993,NOAA-20,51.1,89.0,100.0
2024-10-09,Cerrado,-17.8387,-50.5597,NOAA-20,56.7,79.0,100.0
2024-10-09,Cerrado,-10.4758,-59.1389,GOES-16,64.4,54.0,100.0
2024-10-09,Cerrado,-12.9063,-45.3016,GOES-16,51.9,88.0,100.0
2024-10-09,Cerrado,-8.3952,-47.623,AQUA_M-T,30.1,79.0,100.0
2024-10-09,Cerrado,-14.6264,-57.9043,NOAA-21,9.4,86.0,100.0
2024-10-09,Cerrado,-12.1058,-58.6434,METOP-C,17.4,70.0,100.0
2024-10-09,Cerrado,-18.8756,-50.3771,TERRA_M-T,54.8,80.0,100.0
2024-10-09,Cerrado,-6.5382,-46.1897,NOAA-21,44.1,70.0,100.0
2024-10-09,Cerrado,-10.3641,-53.545,METOP-C,21.1,86.0,100.0
2024-10-09,Cerrado,-5.742,-49.5608,METOP-C,23.3,74.0,100.0
2024-10-09,Cerrado,-14.915,-51.0209,NOAA-20,89.3,70.0,100.0
2024-10-09,Cerrado,-6.4168,-43.5755,METOP-C,3.4,59.0,100.0
2024-10-09,Cerrado,-12.0464,-47.6207,NOAA-21,65.7,77.0,100.0
2024-10-09,Cerrado,-15.7541,-47.2981,METOP-C,2.8,76.0,100.0
2024-10-09,Cerrado,-15.8712,-55.2061,AQUA_M-T,34.5,100.0,100.0
2024-10-09,Cerrado,-19.8737,-47.0188,AQUA_M-T,34.9,89.0,100.0
2024-10-09,Cerrado,-10.6291,-48.8367,GOES-16,60.9,79.0,100.0
2024-10-09,Cerrado,-5.2297,-55.8892,TERRA_M-T,15.8,70.0,100.0
2024-10-09,Cerrado,-9.1155,-42.3657,GOES-16,40.1,100.0,100.0
2024-10-09,Cerrado,-7.1656,-43.5739,METOP-C,0.6,100.0,100.0
2024-10-09,Cerrado,-8.5435,-44.7679,NOAA-20,0.0,90.0,100.0
2024-10-09,Cerrado,-12.4742,-53.5054,TERRA_M-T,17.7,69.0,100.0
2024-10-09,Cerrado,-8.1094,-56.7498,NOAA-20,132.8,49.0,100.0
2024-10-09,Cerrado,-9.6296,-57.4354,GOES-16,65.5,79.0,100.0
2024-10-09,Cerrado,-13.3303,-45.3963,NOAA-20,85.2,92.0,100.0
2024-10-09,Cerrado,-7.5886,-53.246,AQUA_M-T,10.2,72.0,100.0
2024-10-09,Cerrado,-18.4309,-45.14,TERRA_M-T,36.5,85.0,100.0
2024-10-09,Cerrado,-18.2679,-54.9558,AQUA_M-T,27.1,97.0,100.0
2024-10-09,Cerrado,-14.4471,-48.082,METOP-C,24.1,100.0,100.0
2024-10-09,Cerrado,-17.4202,-57.7001,GOES-16,44.3,67.0,100.0
2024-10-09,Cerrado,-19.2611,-46.9068,NOAA-20,6.9,80.0,100.0
2024-10-09,Cerrado,-11.2407,-49.4888,NOAA-20,113.0,75.0,100.0
2024-10-09,Cerrado,-5.3219,-54.4638,NOAA-21,3.1,98.0,100.0
2024-10-09,Cerrado,-15.0008,-52.1149,TERRA_M-T,11.0,87.0,100.0
2024-10-09,Cerrado,-6.6957,-59.4652,TERRA_M-T,2.0,92.0,100.0
2024-10-09,Cerrado,-15.3334,-54.548,AQUA_M-T,5.3,90.0,100.0
2024-10-09,Cerrado,-19.0803,-45.6321,NOAA-20,15.3,61.0,100.0
2024-10-09,Cerrado,-19.4053,-44.2887,NOAA-21,78.8,77.0,100.0
2024-10-09,Cerrado,-13.7061,-55.8725,METOP-C,15.6,100.0,100.0
2024-10-09,Cerrado,-8.3478,-48.6895,GOES-16,12.2,86.0,100.0
2024-10-09,Cerrado,-9.2764,-47.909,GOES-16,41.4,63.0,100.0
2024-10-09,Cerrado,-17.136,-48.8905,AQUA_M-T,41.2,72.0,100.0
2024-10-09,Cerrado,-7.4832,-45.4311,NOAA-21,139.2,79.0,100.0
2024-10-09,Cerrado,-9.9034,-58.6281,GOES-16,7.1,87.0,100.0
2024-10-09,Cerrado,-19.3694,-55.0883,AQUA_M-T,65.6,89.0,100.0
2024-10-09,Cerrado,-7.0249,-50.6615,GOES-16,35.2,72.0,100.0
2024-10-09,Cerrado,-9.5913,-43.7961,METOP-C,23.2,51.0,100.0
2024-10-09,Cerrado,-10.9804,-59.5255,TERRA_M-T,39.0,97.0,100.0
2024-10-09,Cerrado,-10.7173,-46.8869,METOP-C,1.1,74.0,100.0
2024-10-09,Cerrado,-19.6405,-57.1997,AQUA_M-T,141.3,68.0,100.0
2024-10-09,Cerrado,-19.0684,-51.1559,TERRA_M-T,95.7,92.0,100.0
2024-10-09,Cerrado,-17.006,-49.1226,GOES-16,9.5,59.0,100.0
2024-10-09,Cerrado,-18.1781,-42.544,AQUA_M-T,11.3,84.0,100.0
2024-10-09,Cerrado,-8.2172,-46.4828,NOAA-21,43.2,92.0,100.0
2024-10-09,Cerrado,-19.985,-46.3186,NOAA-21,18.5,66.0,100.0
2024-10-09,Cerrado,-16.6857,-56.0504,METOP-C,33.0,86.0,100.0
2024-10-09,Cerrado,-13.9172,-55.982,TERRA_M-T,16.9,98.0,100.0
2024-10-09,Cerrado,-12.1783,-49.7934,NOAA-20,43.4,100.0,100.0
2024-10-09,Cerrado,-10.0223,-59.4777,NOAA-21,9.6,89.0,100.0
2024-10-09,Cerrado,-13.3043,-55.0704,AQUA_M-T,26.9,58.0,100.0
2024-10-09,Cerrado,-15.2717,-48.2989,TERRA_M-T,3.5,100.0,100.0
2024-10-09,Cerrado,-13.2843,-57.151,TERRA_M-T,113.4,75.0,100.0
2024-10-09,Cerrado,-14.8337,-44.1596,NOAA-21,63.5,77.0,100.0
2024-10-09,Cerrado,-5.588,-44.3845,METOP-C,7.1,82.0,100.0
2024-10-09,Cerrado,-18.3648,-53.6239,METOP-C,35.2,79.0,100.0
2024-10-09,Cerrado,-11.5764,-52.1355,AQUA_M-T,16.6,76.0,100.0
2024-10-09,Cerrado,-17.9218,-57.2017,AQUA_M-T,7.7,91.0,100.0
2024-10-09,Cerrado,-18.2099,-49.9796,NOAA-20,29.6,69.0,100.0
2024-10-09,Cerrado,-6.8611,-51.0474,GOES-16,18.2,75.0,100.0
2024-10-09,Cerrado,-7.1488,-48.8884,METOP-C,60.2,58.0,100.0
2024-10-09,Cerrado,-5.6902,-56.802,NOAA-21,74.1,74.0,100.0
2024-10-09,Cerrado,-7.8596,-42.5927,TERRA_M-T,257.8,63.0,100.0
2024-10-09,Cerrado,-8.0572,-53.1887,TERRA_M-T,74.3,88.0,100.0
2024-10-09,Cerrado,-15.2604,-48.1022,METOP-C,40.1,71.0,100.0
2024-10-09,Cerrado,-9.38,-59.5224,AQUA_M-T,37.6,75.0,100.0
2024-10-09,Cerrado,-13.9531,-48.1014,TERRA_M-T,12.3,79.0,100.0
2024-10-09,Cerrado,-8.7028,-56.3083,METOP-C,34.5,73.0,100.0
2024-10-09,Cerrado,-18.2329,-49.2175,METOP-C,30.1,74.0,100.0
2024-10-09,Cerrado,-10.2061,-44.0607,METOP-C,49.7,70.0,100.0
2024-10-09,Cerrado,-5.2962,-55.852,TERRA_M-T,27.2,84.0,100.0
2024-10-09,Cerrado,-8.2151,-52.6827,METOP-C,24.3,94.0,100.0
2024-10-09,Cerrado,-11.7779,-55.9723,METOP-C,22.6,72.0,100.0
2024-10-09,Cerrado,-12.7073,-42.2005,GOES-16,18.8,90.0,100.0
2024-10-09,Cerrado,-8.0613,-57.8124,TERRA_M-T,0.9,82.0,100.0
2024-10-09,Cerrado,-10.8302,-57.0013,METOP-C,10.2,87.0,100.0
2024-10-09,Cerrado,-19.9103,-57.5179,GOES-16,24.1,96.0,100.0
2024-10-09,Cerrado,-18.001,-47.8477,TERRA_M-T,12.9,64.0,100.0
2024-10-09,Cerrado,-6.3362,-56.881,NOAA-20,9.5,80.0,100.0
2024-10-09,Cerrado,-15.1286,-44.4863,AQUA_M-T,72.1,78.0,100.0
2024-10-09,Cerrado,-16.5835,-55.1383,AQUA_M-T,42.2,87.0,100.0
2024-10-09,Cerrado,-12.8907,-57.0204,AQUA_M-T,16.8,72.0,100.0
2024-10-09,Cerrado,-12.2406,-58.8414,METOP-C,11.5,93.0,100.0
2024-10-09,Cerrado,-9.0172,-42.8648,TERRA_M-T,62.9,75.0,100.0
2024-10-09,Cerrado,-9.3377,-52.6873,NOAA-21,120.2,69.0,100.0
2024-10-09,Cerrado,-10.7163,-45.6102,GOES-16,64.0,75.0,100.0
2024-10-09,Cerrado,-6.7639,-42.8631,GOES-16,46.8,84.0,100.0
2024-10-09,Cerrado,-9.7901,-48.4058,AQUA_M-T,5.7,94.0,100.0
2024-10-09,Cerrado,-16.9123,-47.1349,METOP-C,10.1,58.0,100.0
2024-10-09,Cerrado,-6.9904,-58.1287,METOP-C,44.8,75.0,100.0
2024-10-09,Cerrado,-16.0985,-58.7363,NOAA-21,71.7,69.0,100.0
2024-10-09,Cerrado,-12.3222,-50.5831,AQUA_M-T,0.2,68.0,100.0
2024-10-09,Cerrado,-6.6423,-52.5296,NOAA-20,74.7,81.0,100.0
2024-10-09,Cerrado,-6.5217,-44.6347,NOAA-20,19.4,89.0,100.0
2024-10-09,Pantanal,-20.7775,-57.5163,AQUA_M-T,69.3,63.0,100.0
2024-10-09,Pantanal,-20.4672,-56.0008,NOAA-20,64.2,84.0,100.0
2024-10-09,Pantanal,-17.8868,-57.4268,AQUA_M-T,63.5,63.0,100.0
2024-10-09,Pantanal,-19.3948,-56.1126,NOAA-21,119.1,94.0,100.0
2024-10-09,Pantanal,-16.7889,-56.771,NOAA-21,20.6,71.0,100.0
2024-10-09,Pantanal,-16.3301,-57.6938,AQUA_M-T,120.0,58.0,100.0
2024-10-09,Pantanal,-18.025,-56.8337,METOP-C,39.2,82.0,100.0
2024-10-09,Pantanal,-17.7457,-57.6232,NOAA-21,7.4,81.0,100.0
2024-10-09,Pantanal,-18.166,-57.3168,METOP-C,37.4,71.0,100.0
2024-10-09,Pantanal,-17.9493,-55.2859,TERRA_M-T,46.3,53.0,100.0
2024-10-09,Pantanal,-20.4293,-57.3015,METOP-C,97.9,71.0,100.0
2024-10-09,Pantanal,-16.727,-58.1464,GOES-16,14.7,77.0,100.0
2024-10-09,Pantanal,-16.9581,-55.259,NOAA-21,8.4,81.0,100.0
2024-10-09,Pantanal,-20.3196,-56.416,GOES-16,70.5,80.0,100.0
2024-10-09,Pantanal,-19.0148,-56.0792,TERRA_M-T,12.5,96.0,100.0
2024-10-09,Pantanal,-17.1346,-56.8493,TERRA_M-T,27.4,86.0,100.0
2024-10-09,Pantanal,-18.0493,-55.6844,AQUA_M-T,154.7,86.0,100.0
2024-10-09,Pantanal,-20.2766,-57.7105,METOP-C,12.9,73.0,100.0
2024-10-09,Pantanal,-17.0908,-57.8634,NOAA-20,9.8,77.0,100.0
2024-10-09,Pantanal,-19.8991,-57.815,AQUA_M-T,70.0,77.0,100.0
2024-10-09,Pantanal,-20.6538,-57.8068,METOP-C,14.5,91.0,100.0
2024-10-09,Pantanal,-20.1682,-58.1329,GOES-16,11.1,81.0,100.0
2024-10-09,Pantanal,-19.8448,-57.5067,TERRA_M-T,54.7,75.0,100.0
2024-10-09,Pantanal,-18.7271,-55.5059,AQUA_M-T,12.4,100.0,100.0
2024-10-09,Pantanal,-17.1269,-55.4146,TERRA_M-T,17.2,87.0,100.0
2024-10-09,Pantanal,-20.2805,-58.2199,AQUA_M-T,13.3,83.0,100.0
2024-10-09,Pantanal,-17.346,-56.9564,NOAA-21,33.6,86.0,100.0
2024-10-09,Pantanal,-19.4681,-55.0298,METOP-C,31.8,70.0,100.0
2024-10-09,Pantanal,-18.1075,-55.2624,TERRA_M-T,62.6,90.0,100.0
2024-10-09,Pantanal,-18.6081,-57.5119,NOAA-20,7.0,79.0,100.0
2024-10-09,Pantanal,-20.8309,-56.6969,NOAA-21,53.3,90.0,100.0
2024-10-09,Pantanal,-18.3203,-56.9921,NOAA-21,36.6,68.0,100.0
2024-10-09,Pantanal,-20.6881,-58.3636,NOAA-21,95.3,60.0,100.0
2024-10-09,Pantanal,-18.0146,-58.0157,TERRA_M-T,0.7,88.0,100.0
2024-10-09,Pantanal,-17.5655,-57.5018,GOES-16,69.8,82.0,100.0
2024-10-09,Pantanal,-16.891,-57.7295,TERRA_M-T,50.4,57.0,100.0
2024-10-09,Pantanal,-19.9833,-57.5591,NOAA-21,114.6,93.0,100.0
2024-10-09,Pantanal,-18.6886,-57.4364,AQUA_M-T,8.3,81.0,100.0
2024-10-09,Caatinga,-15.2504,-39.2262,GOES-16,44.4,90.0,86.3
2024-10-09,Caatinga,-5.7323,-39.33,GOES-16,1.8,82.0,86.3
2024-10-09,Caatinga,-11.3398,-39.1793,AQUA_M-T,50.7,74.0,86.3
2024-10-09,Caatinga,-14.8081,-42.1977,NOAA-20,45.5,66.0,86.3
2024-10-09,Caatinga,-11.0536,-36.0304,NOAA-21,2.9,94.0,86.3
2024-10-09,Caatinga,-12.873,-38.0968,GOES-16,25.2,84.0,86.3
2024-10-09,Caatinga,-12.6411,-36.0084,NOAA-20,4.3,90.0,86.3
2024-10-09,Caatinga,-11.6812,-43.0811,NOAA-20,12.5,100.0,86.3
2024-10-09,Caatinga,-6.9256,-39.0946,NOAA-20,2.1,64.0,86.3
2024-10-09,Caatinga,-13.196,-40.1247,GOES-16,17.4,74.0,86.3
2024-10-09,Caatinga,-9.4073,-41.3722,NOAA-20,52.1,94.0,86.3
2024-10-09,Caatinga,-6.0696,-41.9609,NOAA-21,43.8,72.0,86.3
2024-10-09,Caatinga,-5.3674,-41.511,GOES-16,34.7,80.0,86.3
2024-10-09,Caatinga,-15.3864,-39.9202,NOAA-21,10.9,93.0,86.3
2024-10-09,Caatinga,-7.5807,-41.6562,METOP-C,14.0,76.0,86.3
2024-10-09,Caatinga,-7.4014,-41.3665,METOP-C,10.8,82.0,86.3
2024-10-09,Mata Atlantica,-15.5383,-42.1197,NOAA-21,8.7,100.0,58.9
2024-10-09,Pampa,-32.2454,-56.9805,GOES-16,6.2,91.0,86.4
2024-10-09,Pampa,-30.8159,-54.9931,NOAA-21,25.4,74.0,86.4
2024-10-09,Pampa,-29.124,-54.215,TERRA_M-T,127.9,89.0,86.4
2024-10-09,Pampa,-30.0813,-53.2496,NOAA-21,53.8,54.0,86.4
